IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
158.101.136.128,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.04
158.101.136.221,8880,0,false,NRT,Asia Pacific,Tokyo,110,0.04
138.2.19.154,2082,0,false,NRT,Asia Pacific,Tokyo,99,0.04
140.238.42.149,8080,0,false,NRT,Asia Pacific,Tokyo,112,0.04
132.226.8.9,2095,0,false,NRT,Asia Pacific,Tokyo,80,0.04
150.230.217.29,2086,0,false,NRT,Asia Pacific,Tokyo,100,0.04
158.101.136.128,8080,0,false,NRT,Asia Pacific,Tokyo,105,0.04
138.2.6.248,2095,0,false,NRT,Asia Pacific,Tokyo,79,0.04
158.101.136.221,2095,0,false,NRT,Asia Pacific,Tokyo,100,0.04
150.230.213.65,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.04
150.230.213.65,2082,0,false,NRT,Asia Pacific,Tokyo,105,0.04
138.2.27.113,2086,0,false,NRT,Asia Pacific,Tokyo,102,0.04
151.145.65.108,2052,0,false,NRT,Asia Pacific,Tokyo,112,0.04
140.238.37.162,8880,0,false,NRT,Asia Pacific,Tokyo,106,0.04
151.145.65.108,2095,0,false,NRT,Asia Pacific,Tokyo,102,0.04
138.2.229.233,80,0,false,SJC,North America,San Jose,178,0.04
138.2.26.80,2082,0,false,NRT,Asia Pacific,Tokyo,101,0.04
158.101.136.221,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.04
140.238.42.149,2082,0,false,NRT,Asia Pacific,Tokyo,108,0.04
158.101.136.128,8880,0,false,NRT,Asia Pacific,Tokyo,98,0.04
151.145.65.108,2086,0,false,NRT,Asia Pacific,Tokyo,101,0.04
150.230.108.82,2086,0,false,NRT,Asia Pacific,Tokyo,83,0.04
138.2.19.154,2086,0,false,NRT,Asia Pacific,Tokyo,104,0.04
138.2.114.218,80,0,false,ICN,Asia Pacific,Seoul,68,0.04
158.101.136.221,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.04
150.230.108.82,8080,0,false,NRT,Asia Pacific,Tokyo,101,0.04
138.2.26.80,8880,0,false,NRT,Asia Pacific,Tokyo,100,0.04
140.238.37.162,2086,0,false,NRT,Asia Pacific,Tokyo,81,0.04
138.2.14.77,2095,0,false,NRT,Asia Pacific,Tokyo,100,0.04
143.47.45.82,80,0,false,MAD,Europe,Madrid,198,0.04
129.153.165.237,443,443,true,IAD,North America,Ashburn,249,0.04
150.230.213.65,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.04
138.2.19.154,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.04
138.2.14.77,8880,0,false,NRT,Asia Pacific,Tokyo,101,0.04
150.230.213.65,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.04
138.2.6.248,8880,0,false,NRT,Asia Pacific,Tokyo,112,0.04
130.61.87.219,2082,443,true,FRA,Europe,Frankfurt,164,0.04
138.2.6.248,2086,0,false,NRT,Asia Pacific,Tokyo,78,0.04
192.18.130.23,80,0,false,SJC,North America,San Jose,204,0.04
151.145.65.108,8080,0,false,NRT,Asia Pacific,Tokyo,112,0.04
138.2.27.113,8880,0,false,NRT,Asia Pacific,Tokyo,114,0.04
158.101.136.128,2086,0,false,NRT,Asia Pacific,Tokyo,81,0.03
132.226.0.181,2086,0,false,NRT,Asia Pacific,Tokyo,100,0.03
150.230.217.29,8880,0,false,NRT,Asia Pacific,Tokyo,100,0.03
150.230.217.29,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.03
138.2.6.248,8080,0,false,NRT,Asia Pacific,Tokyo,107,0.03
158.178.200.216,80,0,false,CDG,Europe,Paris,161,0.03
150.230.217.29,2052,0,false,NRT,Asia Pacific,Tokyo,98,0.03
130.61.211.43,2053,443,true,FRA,Europe,Frankfurt,166,0.03
140.238.37.162,2082,0,false,NRT,Asia Pacific,Tokyo,78,0.03
138.2.26.80,2052,0,false,NRT,Asia Pacific,Tokyo,100,0.03
138.2.11.227,2082,0,false,NRT,Asia Pacific,Tokyo,101,0.03
68.233.110.141,80,0,false,SIN,Asia Pacific,Singapore,47,0.03
138.2.11.227,8080,0,false,NRT,Asia Pacific,Tokyo,99,0.03
193.122.93.138,80,80,false,ATH,Europe,Athens,243,0.03
129.146.23.172,80,0,false,LAX,North America,Los Angeles,198,0.03
132.226.0.181,8443,0,true,NRT,Asia Pacific,Tokyo,76,0.03
150.230.217.29,2087,0,true,NRT,Asia Pacific,Tokyo,119,0.03
150.230.217.29,2053,0,true,NRT,Asia Pacific,Tokyo,109,0.03
138.2.14.77,2083,0,true,NRT,Asia Pacific,Tokyo,112,0.03
138.2.14.77,2087,0,true,NRT,Asia Pacific,Tokyo,135,0.03
138.2.27.113,2083,0,true,NRT,Asia Pacific,Tokyo,106,0.02
138.2.27.113,2087,0,true,NRT,Asia Pacific,Tokyo,121,0.02
150.230.213.65,8443,0,true,NRT,Asia Pacific,Tokyo,111,0.02
150.230.213.65,2096,0,true,NRT,Asia Pacific,Tokyo,110,0.02
158.101.136.128,2053,0,true,NRT,Asia Pacific,Tokyo,115,0.02
138.2.6.248,2087,0,true,NRT,Asia Pacific,Tokyo,108,0.02
150.230.217.29,2083,0,true,NRT,Asia Pacific,Tokyo,99,0.02
132.226.0.181,2053,0,true,NRT,Asia Pacific,Tokyo,108,0.02
132.226.8.9,2083,0,true,NRT,Asia Pacific,Tokyo,82,0.02
138.2.26.80,2083,0,true,NRT,Asia Pacific,Tokyo,107,0.02
168.138.185.253,2082,0,false,SIN,Asia Pacific,Singapore,171,0.02
168.138.185.253,8080,0,false,SIN,Asia Pacific,Singapore,239,0.02
152.67.214.11,80,0,false,ICN,Asia Pacific,Seoul,67,0.02
138.2.26.80,2087,0,true,NRT,Asia Pacific,Tokyo,77,0.02
158.101.93.200,2087,0,true,NRT,Asia Pacific,Tokyo,110,0.02
138.2.19.154,8443,0,true,NRT,Asia Pacific,Tokyo,124,0.02
132.226.8.9,2087,0,true,NRT,Asia Pacific,Tokyo,99,0.02
140.238.42.149,8443,0,true,NRT,Asia Pacific,Tokyo,113,0.02
138.2.11.227,2096,0,true,NRT,Asia Pacific,Tokyo,118,0.02
150.230.216.119,80,0,false,NRT,Asia Pacific,Tokyo,96,0.02
132.226.0.181,2096,0,true,NRT,Asia Pacific,Tokyo,106,0.02
151.145.65.108,2087,0,true,NRT,Asia Pacific,Tokyo,105,0.02
138.2.6.248,2083,0,true,NRT,Asia Pacific,Tokyo,76,0.02
140.238.42.149,2053,0,true,NRT,Asia Pacific,Tokyo,83,0.02
150.230.217.29,2096,0,true,NRT,Asia Pacific,Tokyo,102,0.02
138.2.26.80,2053,0,true,NRT,Asia Pacific,Tokyo,103,0.02
138.2.19.154,2053,0,true,NRT,Asia Pacific,Tokyo,114,0.02
138.2.26.80,2096,0,true,NRT,Asia Pacific,Tokyo,102,0.02
138.2.11.227,8443,0,true,NRT,Asia Pacific,Tokyo,123,0.02
138.2.19.154,2087,0,true,NRT,Asia Pacific,Tokyo,105,0.02
158.101.136.221,2083,0,true,NRT,Asia Pacific,Tokyo,128,0.02
158.101.136.128,2087,0,true,NRT,Asia Pacific,Tokyo,103,0.02
132.226.8.9,8443,0,true,NRT,Asia Pacific,Tokyo,98,0.02
141.147.61.116,8443,443,true,FRA,Europe,Frankfurt,233,0.02
158.180.57.165,80,0,false,FRA,Europe,Frankfurt,153,0.02
129.150.48.166,2095,0,false,SIN,Asia Pacific,Singapore,45,0.02
151.145.65.108,8443,0,true,NRT,Asia Pacific,Tokyo,102,0.02
158.101.136.128,8443,0,true,NRT,Asia Pacific,Tokyo,120,0.02
150.230.213.65,2083,0,true,NRT,Asia Pacific,Tokyo,111,0.02
130.61.87.219,443,443,true,FRA,Europe,Frankfurt,230,0.02
158.101.136.128,2096,0,true,NRT,Asia Pacific,Tokyo,81,0.02
158.101.136.221,2087,0,true,NRT,Asia Pacific,Tokyo,79,0.02
140.238.37.162,2087,0,true,NRT,Asia Pacific,Tokyo,101,0.02
168.138.185.253,8880,0,false,SIN,Asia Pacific,Singapore,183,0.02
158.101.136.128,2083,0,true,NRT,Asia Pacific,Tokyo,75,0.02
168.138.185.253,2086,0,false,SIN,Asia Pacific,Singapore,254,0.02
150.230.213.65,2053,0,true,NRT,Asia Pacific,Tokyo,102,0.02
129.146.175.56,80,0,false,LAX,North America,Los Angeles,176,0.02
168.138.185.253,2052,0,false,SIN,Asia Pacific,Singapore,285,0.02
129.151.207.149,80,0,false,OSL,Europe,Oslo,210,0.02
138.2.229.38,2095,0,false,SJC,North America,San Jose,233,0.02
138.2.230.90,2095,0,false,SJC,North America,San Jose,193,0.01
143.47.109.11,8080,0,false,IAD,North America,Ashburn,248,0.01
140.238.42.149,2096,0,true,NRT,Asia Pacific,Tokyo,135,0.01
144.24.163.83,2095,0,false,AMS,Europe,Amsterdam,159,0.01
168.138.185.253,2053,0,true,SIN,Asia Pacific,Singapore,267,0.01
144.24.88.94,80,0,false,ICN,Asia Pacific,Seoul,67,0.01
129.159.34.113,80,0,false,SJC,North America,San Jose,256,0.01
158.101.88.132,80,0,false,NRT,Asia Pacific,Tokyo,95,0.01
138.2.14.77,2086,0,false,NRT,Asia Pacific,Tokyo,102,0.01
158.101.93.200,8080,0,false,NRT,Asia Pacific,Tokyo,100,0.01
138.2.14.77,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.01
146.235.227.66,80,0,false,SJC,North America,San Jose,205,0.01
168.138.185.253,2083,0,true,SIN,Asia Pacific,Singapore,273,0.01
138.2.26.80,8443,0,true,NRT,Asia Pacific,Tokyo,104,0.01
150.230.213.65,2087,0,true,NRT,Asia Pacific,Tokyo,104,0.01
138.2.6.248,2096,0,true,NRT,Asia Pacific,Tokyo,102,0.01
138.2.19.154,2083,0,true,NRT,Asia Pacific,Tokyo,123,0.01
138.2.11.227,2087,0,true,NRT,Asia Pacific,Tokyo,119,0.01
140.238.37.162,2083,0,true,NRT,Asia Pacific,Tokyo,133,0.01
141.144.250.193,2095,0,false,AMS,Europe,Amsterdam,265,0.01
140.238.37.162,8443,0,true,NRT,Asia Pacific,Tokyo,89,0.01
138.2.11.227,2083,0,true,NRT,Asia Pacific,Tokyo,90,0.01
158.101.47.60,80,0,false,LAX,North America,Los Angeles,205,0.01
152.69.213.165,80,0,false,SIN,Asia Pacific,Singapore,1,0.01
138.2.6.248,2053,0,true,NRT,Asia Pacific,Tokyo,99,0.01
152.69.213.165,443,0,false,SIN,Asia Pacific,Singapore,1,0.01
192.9.138.102,80,0,false,SJC,North America,San Jose,196,0.01
158.178.150.142,80,0,false,AMS,Europe,Amsterdam,171,0.00
168.138.190.109,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
138.2.112.229,80,0,false,ICN,Asia Pacific,Seoul,67,0.00
141.147.88.36,80,0,false,LHR,Europe,London,163,0.00
213.35.122.57,80,0,false,SIN,Asia Pacific,Singapore,32,0.00
146.235.218.69,80,0,false,SJC,North America,San Jose,200,0.00
192.9.230.211,80,0,false,SJC,North America,San Jose,224,0.00
152.70.255.150,80,0,false,ICN,Asia Pacific,Seoul,66,0.00
158.101.85.39,80,0,false,NRT,Asia Pacific,Tokyo,102,0.00
158.180.79.112,443,0,false,ICN,Asia Pacific,Seoul,68,0.00
158.101.85.39,443,0,false,NRT,Asia Pacific,Tokyo,99,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,98,0.00
192.18.135.225,80,0,false,SJC,North America,San Jose,192,0.00
141.147.145.246,80,0,false,KIX,Asia Pacific,Osaka,105,0.00
140.238.8.180,8080,0,false,ICN,Asia Pacific,Seoul,99,0.00
140.238.150.113,80,0,false,YYZ,North America,Toronto,310,0.00
138.2.116.112,8080,0,false,ICN,Asia Pacific,Seoul,67,0.00
132.145.65.139,80,0,false,LHR,Europe,London,171,0.00
193.122.123.249,80,0,false,ICN,Asia Pacific,Seoul,90,0.00
152.67.221.236,80,0,false,ICN,Asia Pacific,Seoul,67,0.00
130.162.160.241,80,0,false,LHR,Europe,London,181,0.00
141.148.225.67,80,0,false,AMS,Europe,Amsterdam,176,0.00
152.67.143.105,80,0,false,LHR,Europe,London,159,0.00
193.122.114.77,80,0,false,NRT,Asia Pacific,Tokyo,132,0.00
140.238.11.53,80,0,false,ICN,Asia Pacific,Seoul,89,0.00
141.147.103.238,80,0,false,LHR,Europe,London,160,0.00
168.138.163.100,8080,0,false,SIN,Asia Pacific,Singapore,1,0.00
146.235.17.21,443,443,true,SIN,Asia Pacific,Singapore,1,0.00
168.138.184.172,443,0,true,SIN,Asia Pacific,Singapore,2,0.00
150.230.131.104,443,0,true,HYD,Asia Pacific,Hyderabad,46,0.00
152.69.219.32,443,0,true,SIN,Asia Pacific,Singapore,50,0.00
138.2.120.207,80,0,false,ICN,Asia Pacific,Seoul,68,0.00
150.230.252.145,80,0,false,ICN,Asia Pacific,Seoul,68,0.00
131.186.63.78,80,0,false,NRT,Asia Pacific,Tokyo,74,0.00
150.230.196.73,2095,2095,false,NRT,Asia Pacific,Tokyo,75,0.00
138.3.216.67,80,80,false,NRT,Asia Pacific,Tokyo,75,0.00
155.248.186.182,8880,8880,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.201.162,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.00
151.145.71.40,2096,2096,true,NRT,Asia Pacific,Tokyo,75,0.00
141.147.182.70,8880,8880,false,NRT,Asia Pacific,Tokyo,75,0.00
131.186.62.26,2082,2082,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.109.138,2083,0,true,NRT,Asia Pacific,Tokyo,75,0.00
131.186.62.26,2086,2086,false,NRT,Asia Pacific,Tokyo,75,0.00
132.226.5.102,2087,2087,true,NRT,Asia Pacific,Tokyo,76,0.00
150.230.104.197,80,80,false,NRT,Asia Pacific,Tokyo,76,0.00
150.230.99.173,2096,0,true,NRT,Asia Pacific,Tokyo,76,0.00
146.56.134.155,80,0,false,ICN,Asia Pacific,Seoul,76,0.00
158.179.178.145,8080,8080,false,NRT,Asia Pacific,Tokyo,76,0.00
151.145.65.8,8443,8443,true,NRT,Asia Pacific,Tokyo,76,0.00
140.238.42.149,2083,0,true,NRT,Asia Pacific,Tokyo,76,0.00
158.101.95.113,2087,2087,true,NRT,Asia Pacific,Tokyo,76,0.00
151.145.68.166,2096,2096,true,NRT,Asia Pacific,Tokyo,77,0.00
150.230.221.219,2095,2095,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.109.252,80,0,false,NRT,Asia Pacific,Tokyo,77,0.00
138.3.216.67,2086,2086,false,NRT,Asia Pacific,Tokyo,77,0.00
140.238.37.162,2053,0,true,NRT,Asia Pacific,Tokyo,77,0.00
138.2.13.200,2095,2095,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.97.239,2053,2053,true,NRT,Asia Pacific,Tokyo,77,0.00
138.2.20.230,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.00
132.226.9.173,80,80,false,NRT,Asia Pacific,Tokyo,77,0.00
132.145.120.103,2096,0,true,NRT,Asia Pacific,Tokyo,77,0.00
158.101.159.212,8443,8443,true,NRT,Asia Pacific,Tokyo,77,0.00
132.145.120.182,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.00
132.145.115.17,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.00
155.248.166.39,8443,8443,true,NRT,Asia Pacific,Tokyo,77,0.00
150.230.212.87,2053,2053,true,NRT,Asia Pacific,Tokyo,77,0.00
155.248.169.25,80,0,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.99.173,2087,0,true,NRT,Asia Pacific,Tokyo,77,0.00
158.101.81.4,2052,2052,false,NRT,Asia Pacific,Tokyo,78,0.00
193.122.101.195,443,0,true,HKG,Asia Pacific,Hong Kong,78,0.00
132.145.114.250,2095,2095,false,NRT,Asia Pacific,Tokyo,78,0.00
155.248.178.235,8443,0,true,NRT,Asia Pacific,Tokyo,78,0.00
131.186.41.255,8080,8080,false,NRT,Asia Pacific,Tokyo,78,0.00
155.248.169.71,2083,0,true,NRT,Asia Pacific,Tokyo,78,0.00
138.2.13.133,2082,2082,false,NRT,Asia Pacific,Tokyo,78,0.00
150.230.108.135,8080,0,false,NRT,Asia Pacific,Tokyo,78,0.00
150.230.98.39,2053,0,true,NRT,Asia Pacific,Tokyo,78,0.00
150.230.108.135,2095,0,false,NRT,Asia Pacific,Tokyo,79,0.00
141.147.167.40,8880,8880,false,NRT,Asia Pacific,Tokyo,79,0.00
132.145.123.159,8080,0,false,NRT,Asia Pacific,Tokyo,79,0.00
155.248.160.116,2053,0,true,NRT,Asia Pacific,Tokyo,79,0.00
150.230.104.197,2095,0,false,NRT,Asia Pacific,Tokyo,79,0.00
158.101.131.218,2096,2096,true,NRT,Asia Pacific,Tokyo,79,0.00
132.145.121.123,8080,0,false,NRT,Asia Pacific,Tokyo,79,0.00
130.162.140.215,443,443,true,NRT,Asia Pacific,Tokyo,79,0.00
140.238.32.184,80,80,false,NRT,Asia Pacific,Tokyo,79,0.00
150.230.105.183,80,0,false,NRT,Asia Pacific,Tokyo,79,0.00
132.145.123.17,80,0,false,NRT,Asia Pacific,Tokyo,79,0.00
131.186.37.69,2052,2052,false,NRT,Asia Pacific,Tokyo,79,0.00
140.238.54.166,2052,2052,false,NRT,Asia Pacific,Tokyo,80,0.00
152.70.99.187,2086,0,false,NRT,Asia Pacific,Tokyo,80,0.00
138.2.27.113,8080,0,false,NRT,Asia Pacific,Tokyo,80,0.00
158.179.183.2,2052,0,false,NRT,Asia Pacific,Tokyo,80,0.00
168.138.217.146,2083,2083,true,NRT,Asia Pacific,Tokyo,80,0.00
140.238.32.238,80,80,false,NRT,Asia Pacific,Tokyo,80,0.00
132.145.122.95,8080,0,false,NRT,Asia Pacific,Tokyo,80,0.00
158.101.159.212,2087,2087,true,NRT,Asia Pacific,Tokyo,81,0.00
132.145.123.112,8080,8080,false,NRT,Asia Pacific,Tokyo,81,0.00
158.101.69.12,8880,0,false,NRT,Asia Pacific,Tokyo,81,0.00
131.186.45.88,8880,8880,false,NRT,Asia Pacific,Tokyo,81,0.00
131.186.36.248,2086,2086,false,NRT,Asia Pacific,Tokyo,81,0.00
158.101.131.218,2087,2087,true,NRT,Asia Pacific,Tokyo,81,0.00
138.2.122.191,443,443,true,ICN,Asia Pacific,Seoul,82,0.00
131.186.47.255,80,0,false,NRT,Asia Pacific,Tokyo,82,0.00
140.238.61.78,2087,2087,true,NRT,Asia Pacific,Tokyo,82,0.00
158.101.69.12,2082,0,false,NRT,Asia Pacific,Tokyo,82,0.00
193.123.255.225,443,443,true,NRT,Asia Pacific,Tokyo,83,0.00
132.145.115.17,2083,0,true,NRT,Asia Pacific,Tokyo,83,0.00
141.147.181.148,2052,2052,false,NRT,Asia Pacific,Tokyo,84,0.00
138.2.8.232,2095,2095,false,NRT,Asia Pacific,Tokyo,84,0.00
151.145.74.56,2096,2096,true,NRT,Asia Pacific,Tokyo,84,0.00
132.145.121.247,2082,0,false,NRT,Asia Pacific,Tokyo,84,0.00
150.230.202.132,8080,8080,false,NRT,Asia Pacific,Tokyo,85,0.00
168.138.207.64,2086,2086,false,NRT,Asia Pacific,Tokyo,85,0.00
158.101.69.144,2082,0,false,NRT,Asia Pacific,Tokyo,85,0.00
140.238.59.255,8443,8443,true,NRT,Asia Pacific,Tokyo,85,0.00
158.101.68.100,2086,0,false,NRT,Asia Pacific,Tokyo,85,0.00
150.230.105.183,2096,0,true,NRT,Asia Pacific,Tokyo,86,0.00
158.179.188.159,2083,0,true,NRT,Asia Pacific,Tokyo,86,0.00
131.186.58.151,2095,2095,false,NRT,Asia Pacific,Tokyo,86,0.00
151.145.75.28,2083,2083,true,NRT,Asia Pacific,Tokyo,87,0.00
155.248.179.132,80,80,false,NRT,Asia Pacific,Tokyo,87,0.00
140.238.35.195,2083,2083,true,NRT,Asia Pacific,Tokyo,88,0.00
138.3.211.101,80,0,false,NRT,Asia Pacific,Tokyo,88,0.00
158.101.159.212,80,80,false,NRT,Asia Pacific,Tokyo,89,0.00
132.145.121.34,2082,2082,false,NRT,Asia Pacific,Tokyo,89,0.00
132.145.81.117,443,0,true,ICN,Asia Pacific,Seoul,89,0.00
155.248.187.37,2053,0,true,NRT,Asia Pacific,Tokyo,89,0.00
152.70.237.179,443,0,true,NRT,Asia Pacific,Tokyo,90,0.00
140.238.8.243,8080,0,false,ICN,Asia Pacific,Seoul,90,0.00
141.147.178.202,8080,8080,false,NRT,Asia Pacific,Tokyo,90,0.00
150.230.221.219,2082,2082,false,NRT,Asia Pacific,Tokyo,90,0.00
132.145.120.182,2083,0,true,NRT,Asia Pacific,Tokyo,90,0.00
132.145.123.159,2095,0,false,NRT,Asia Pacific,Tokyo,91,0.00
131.186.28.236,443,443,true,NRT,Asia Pacific,Tokyo,92,0.00
150.230.105.53,2053,0,true,NRT,Asia Pacific,Tokyo,92,0.00
132.145.120.197,2083,0,true,NRT,Asia Pacific,Tokyo,92,0.00
150.230.208.83,8443,8443,true,NRT,Asia Pacific,Tokyo,93,0.00
192.9.182.144,443,0,true,SYD,Oceania,Sydney,94,0.00
138.2.19.154,2095,0,false,NRT,Asia Pacific,Tokyo,94,0.00
141.147.168.13,80,80,false,NRT,Asia Pacific,Tokyo,94,0.00
152.70.103.145,2083,0,true,NRT,Asia Pacific,Tokyo,96,0.00
146.56.162.25,443,0,true,ICN,Asia Pacific,Seoul,97,0.00
168.138.217.146,8880,8880,false,NRT,Asia Pacific,Tokyo,97,0.00
155.248.162.233,2083,0,true,NRT,Asia Pacific,Tokyo,97,0.00
158.101.136.239,2053,2053,true,NRT,Asia Pacific,Tokyo,97,0.00
155.248.168.251,2053,0,true,NRT,Asia Pacific,Tokyo,98,0.00
150.230.207.53,2053,2053,true,NRT,Asia Pacific,Tokyo,98,0.00
158.101.144.189,2082,2082,false,NRT,Asia Pacific,Tokyo,98,0.00
168.138.202.145,2082,2082,false,NRT,Asia Pacific,Tokyo,98,0.00
158.101.68.100,2095,0,false,NRT,Asia Pacific,Tokyo,98,0.00
158.101.150.126,8880,8880,false,NRT,Asia Pacific,Tokyo,98,0.00
151.145.64.170,8443,8443,true,NRT,Asia Pacific,Tokyo,98,0.00
131.186.41.255,2087,0,true,NRT,Asia Pacific,Tokyo,98,0.00
168.138.213.210,2053,2053,true,NRT,Asia Pacific,Tokyo,98,0.00
150.230.105.53,2086,2086,false,NRT,Asia Pacific,Tokyo,98,0.00
158.179.189.106,80,0,false,NRT,Asia Pacific,Tokyo,98,0.00
158.179.190.253,2096,0,true,NRT,Asia Pacific,Tokyo,98,0.00
168.138.197.222,2086,2086,false,NRT,Asia Pacific,Tokyo,98,0.00
150.230.101.125,2083,0,true,NRT,Asia Pacific,Tokyo,98,0.00
132.145.91.117,80,0,false,ICN,Asia Pacific,Seoul,98,0.00
150.230.199.118,2052,0,false,NRT,Asia Pacific,Tokyo,98,0.00
140.238.8.243,8080,0,false,ICN,Asia Pacific,Seoul,98,0.00
158.179.186.170,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.162.233,2082,0,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.176.68,8080,0,false,NRT,Asia Pacific,Tokyo,99,0.00
158.101.69.12,8080,8080,false,NRT,Asia Pacific,Tokyo,99,0.00
140.238.40.136,2087,2087,true,NRT,Asia Pacific,Tokyo,99,0.00
132.145.121.34,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.00
138.2.7.72,2082,2082,false,NRT,Asia Pacific,Tokyo,99,0.00
132.145.127.21,2053,0,true,NRT,Asia Pacific,Tokyo,99,0.00
155.248.176.28,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.00
151.145.71.40,2087,2087,true,NRT,Asia Pacific,Tokyo,99,0.00
155.248.160.83,2086,2086,false,NRT,Asia Pacific,Tokyo,99,0.00
138.3.211.101,2052,0,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.165.169,2083,0,true,NRT,Asia Pacific,Tokyo,99,0.00
151.145.70.28,2096,0,true,NRT,Asia Pacific,Tokyo,99,0.00
158.101.90.190,8880,8880,false,NRT,Asia Pacific,Tokyo,99,0.00
168.138.214.62,2082,0,false,NRT,Asia Pacific,Tokyo,99,0.00
140.83.37.223,2053,443,true,NRT,Asia Pacific,Tokyo,99,0.00
132.145.120.118,8880,0,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.162.233,2053,0,true,NRT,Asia Pacific,Tokyo,99,0.00
132.145.123.143,8443,0,true,NRT,Asia Pacific,Tokyo,99,0.00
168.138.217.146,2053,2053,true,NRT,Asia Pacific,Tokyo,99,0.00
138.2.18.11,80,80,false,NRT,Asia Pacific,Tokyo,99,0.00
140.238.42.149,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.00
138.2.21.31,2053,2053,true,NRT,Asia Pacific,Tokyo,99,0.00
158.101.68.48,2082,2082,false,NRT,Asia Pacific,Tokyo,99,0.00
132.145.121.125,8080,8080,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.181.4,8880,0,false,NRT,Asia Pacific,Tokyo,99,0.00
132.145.112.168,8880,8880,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.166.141,8880,8880,false,NRT,Asia Pacific,Tokyo,99,0.00
158.101.150.74,8080,8080,false,NRT,Asia Pacific,Tokyo,99,0.00
132.145.112.168,2052,0,false,NRT,Asia Pacific,Tokyo,99,0.00
140.238.51.89,2083,2083,true,NRT,Asia Pacific,Tokyo,99,0.00
158.179.184.144,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.00
138.2.29.250,2096,2096,true,NRT,Asia Pacific,Tokyo,99,0.00
168.138.205.195,2082,0,false,NRT,Asia Pacific,Tokyo,99,0.00
151.145.74.56,2082,2082,false,NRT,Asia Pacific,Tokyo,99,0.00
150.230.106.21,8443,0,true,NRT,Asia Pacific,Tokyo,99,0.00
150.230.220.232,80,80,false,NRT,Asia Pacific,Tokyo,100,0.00
150.230.196.73,80,0,false,NRT,Asia Pacific,Tokyo,100,0.00
155.248.177.90,8080,0,false,NRT,Asia Pacific,Tokyo,100,0.00
132.145.123.159,2086,2086,false,NRT,Asia Pacific,Tokyo,100,0.00
140.238.48.97,8080,8080,false,NRT,Asia Pacific,Tokyo,100,0.00
131.186.59.94,8080,8080,false,NRT,Asia Pacific,Tokyo,100,0.00
140.238.54.149,2052,2052,false,NRT,Asia Pacific,Tokyo,100,0.00
140.238.39.21,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.00
158.101.146.203,2082,2082,false,NRT,Asia Pacific,Tokyo,100,0.00
132.226.6.5,8080,8080,false,NRT,Asia Pacific,Tokyo,100,0.00
132.226.14.155,8880,0,false,NRT,Asia Pacific,Tokyo,100,0.00
131.186.47.255,8880,8880,false,NRT,Asia Pacific,Tokyo,100,0.00
141.147.167.44,2052,2052,false,NRT,Asia Pacific,Tokyo,100,0.00
138.3.217.39,2052,0,false,NRT,Asia Pacific,Tokyo,100,0.00
140.83.35.10,2053,2053,true,NRT,Asia Pacific,Tokyo,100,0.00
168.138.196.237,8443,8443,true,NRT,Asia Pacific,Tokyo,100,0.00
168.138.200.155,8080,8080,false,NRT,Asia Pacific,Tokyo,100,0.00
158.101.145.246,2086,2086,false,NRT,Asia Pacific,Tokyo,100,0.00
158.101.95.113,8880,8880,false,NRT,Asia Pacific,Tokyo,100,0.00
158.101.70.155,2082,2082,false,NRT,Asia Pacific,Tokyo,100,0.00
158.101.94.15,8443,8443,true,NRT,Asia Pacific,Tokyo,100,0.00
140.238.32.112,8880,8880,false,NRT,Asia Pacific,Tokyo,100,0.00
138.2.14.77,8443,0,true,NRT,Asia Pacific,Tokyo,100,0.00
155.248.160.116,8080,0,false,NRT,Asia Pacific,Tokyo,100,0.00
